wind_angle,reference,wind_speed,wind_speed_units,status,datetime
9.1,R,4.2,N,A,10/22/2020 17:48:02.839712
16.5,R,3.4,N,A,10/22/2020 17:48:03.787179
30.2,R,3.6,N,A,10/22/2020 17:48:05.072741
57.8,R,3.5,N,A,10/22/2020 17:48:05.773866
65.4,R,3.3,N,A,10/22/2020 17:48:06.766212
63.5,R,2.3,N,A,10/22/2020 17:48:07.781501
57.3,R,2.5,N,A,10/22/2020 17:48:08.730959
65.1,R,2.6,N,A,10/22/2020 17:48:09.732282
74.8,R,2.9,N,A,10/22/2020 17:48:10.728618
64.1,R,2.5,N,A,10/22/2020 17:48:12.898819
60.3,R,2.2,N,A,10/22/2020 17:48:13.801400
74.5,R,2.7,N,A,10/22/2020 17:48:14.861567
73.6,R,2.7,N,A,10/22/2020 17:48:15.769143
65.6,R,3.1,N,A,10/22/2020 17:48:16.795395
43.0,R,2.7,N,A,10/22/2020 17:48:18.002170
43.1,R,4.0,N,A,10/22/2020 17:48:19.845240
69.0,R,5.5,N,A,10/22/2020 17:48:20.869502
65.1,R,5.5,N,A,10/22/2020 17:48:21.751144
48.8,R,6.3,N,A,10/22/2020 17:48:22.752468
66.8,R,6.8,N,A,10/22/2020 17:48:23.756781
75.1,R,6.5,N,A,10/22/2020 17:48:24.841879
58.8,R,8.4,N,A,10/22/2020 17:48:26.744790
67.4,R,7.3,N,A,10/22/2020 17:48:27.736142
59.5,R,9.1,N,A,10/22/2020 17:48:28.836197
56.0,R,9.5,N,A,10/22/2020 17:48:29.935260
53.5,R,9.1,N,A,10/22/2020 17:48:31.141037
58.8,R,9.1,N,A,10/22/2020 17:48:31.885045
31.2,R,8.9,N,A,10/22/2020 17:48:33.869739
17.3,R,9.2,N,A,10/22/2020 17:48:34.720464
10.7,R,6.0,N,A,10/22/2020 17:48:35.785617
15.1,R,5.0,N,A,10/22/2020 17:48:36.779957
31.0,R,4.0,N,A,10/22/2020 17:48:37.835136
30.8,R,4.2,N,A,10/22/2020 17:48:38.814518
29.5,R,4.0,N,A,10/22/2020 17:48:39.724086
49.4,R,5.0,N,A,10/22/2020 17:48:40.862042
34.2,R,5.1,N,A,10/22/2020 17:48:41.750666
16.4,R,4.8,N,A,10/22/2020 17:48:42.814822
28.0,R,5.1,N,A,10/22/2020 17:48:43.742340
42.3,R,5.0,N,A,10/22/2020 17:48:44.767598
34.9,R,6.4,N,A,10/22/2020 17:48:45.770916
34.6,R,7.8,N,A,10/22/2020 17:48:46.877957
28.6,R,8.1,N,A,10/22/2020 17:48:47.752616
34.0,R,9.0,N,A,10/22/2020 17:48:48.829736
26.8,R,8.8,N,A,10/22/2020 17:48:49.782192
30.8,R,8.4,N,A,10/22/2020 17:48:50.815426
36.5,R,9.2,N,A,10/22/2020 17:48:51.865618
30.1,R,8.8,N,A,10/22/2020 17:48:52.774190
24.0,R,8.1,N,A,10/22/2020 17:48:53.753572
20.8,R,7.3,N,A,10/22/2020 17:48:54.756887
27.7,R,6.9,N,A,10/22/2020 17:48:55.763202
27.1,R,7.3,N,A,10/22/2020 17:48:56.830343
22.9,R,8.1,N,A,10/22/2020 17:48:57.771826
30.9,R,9.4,N,A,10/22/2020 17:48:58.764172
31.5,R,7.3,N,A,10/22/2020 17:48:59.790429
30.6,R,6.9,N,A,10/22/2020 17:49:00.862563
24.2,R,6.9,N,A,10/22/2020 17:49:01.776117
25.8,R,6.1,N,A,10/22/2020 17:49:02.849250
21.8,R,5.9,N,A,10/22/2020 17:49:03.734880
11.8,R,4.6,N,A,10/22/2020 17:49:04.729221
16.9,R,3.7,N,A,10/22/2020 17:49:05.740516
14.2,R,3.6,N,A,10/22/2020 17:49:06.759793
16.3,R,3.9,N,A,10/22/2020 17:49:07.847882
13.7,R,3.8,N,A,10/22/2020 17:49:08.769420
21.7,R,3.9,N,A,10/22/2020 17:49:09.851524
33.9,R,4.6,N,A,10/22/2020 17:49:10.848857
30.5,R,5.1,N,A,10/22/2020 17:49:11.811283
40.0,R,6.5,N,A,10/22/2020 17:49:12.879427
41.8,R,8.1,N,A,10/22/2020 17:49:13.885738
37.6,R,8.2,N,A,10/22/2020 17:49:14.717512
33.4,R,8.2,N,A,10/22/2020 17:49:15.741772
23.1,R,7.7,N,A,10/22/2020 17:49:16.898681
26.5,R,6.7,N,A,10/22/2020 17:49:17.784311
20.0,R,6.2,N,A,10/22/2020 17:49:18.729782
13.8,R,5.9,N,A,10/22/2020 17:49:19.914616
18.3,R,5.4,N,A,10/22/2020 17:49:20.765340
15.3,R,5.1,N,A,10/22/2020 17:49:21.785612
29.7,R,4.5,N,A,10/22/2020 17:49:22.760006
32.4,R,4.0,N,A,10/22/2020 17:49:23.813191
22.6,R,4.0,N,A,10/22/2020 17:49:24.852414
359.8,R,4.0,N,A,10/22/2020 17:49:25.864706
4.8,R,5.4,N,A,10/22/2020 17:49:26.757318
7.1,R,5.1,N,A,10/22/2020 17:49:27.765622
4.5,R,5.2,N,A,10/22/2020 17:49:28.724062
11.0,R,5.4,N,A,10/22/2020 17:49:29.756298
19.9,R,5.7,N,A,10/22/2020 17:49:30.755626
17.1,R,4.7,N,A,10/22/2020 17:49:31.826763
35.7,R,8.2,N,A,10/22/2020 17:49:32.858005
48.7,R,8.6,N,A,10/22/2020 17:49:33.837386
45.0,R,8.9,N,A,10/22/2020 17:49:34.859654
42.6,R,7.5,N,A,10/22/2020 17:49:35.773212
42.8,R,7.0,N,A,10/22/2020 17:49:36.861303
45.2,R,6.2,N,A,10/22/2020 17:49:37.866610
52.8,R,5.9,N,A,10/22/2020 17:49:38.829040
69.8,R,5.7,N,A,10/22/2020 17:49:39.833352
71.2,R,4.5,N,A,10/22/2020 17:49:40.847640
74.7,R,5.0,N,A,10/22/2020 17:49:41.788127
90.2,R,5.0,N,A,10/22/2020 17:49:42.830339
88.2,R,5.9,N,A,10/22/2020 17:49:43.736916
78.5,R,5.3,N,A,10/22/2020 17:49:44.861907
66.0,R,6.6,N,A,10/22/2020 17:49:45.736567
47.7,R,6.8,N,A,10/22/2020 17:49:46.878514
48.0,R,6.0,N,A,10/22/2020 17:49:47.769133
65.6,R,7.4,N,A,10/22/2020 17:49:48.849245
46.4,R,6.4,N,A,10/22/2020 17:49:49.742853
59.2,R,6.0,N,A,10/22/2020 17:49:50.737196
49.8,R,5.9,N,A,10/22/2020 17:49:51.878145
30.9,R,3.3,N,A,10/22/2020 17:49:52.741836
32.2,R,4.5,N,A,10/22/2020 17:49:53.867825
39.6,R,5.0,N,A,10/22/2020 17:49:54.788363
37.4,R,4.2,N,A,10/22/2020 17:49:55.824592
26.0,R,5.1,N,A,10/22/2020 17:49:56.734159
25.2,R,5.1,N,A,10/22/2020 17:49:57.893061
33.7,R,6.1,N,A,10/22/2020 17:49:59.005088
36.2,R,4.7,N,A,10/22/2020 17:49:59.865787
36.1,R,6.7,N,A,10/22/2020 17:50:00.792310
36.2,R,6.5,N,A,10/22/2020 17:50:01.984123
35.1,R,7.0,N,A,10/22/2020 17:50:02.962505
22.7,R,6.7,N,A,10/22/2020 17:50:03.743418
13.2,R,9.0,N,A,10/22/2020 17:50:04.783636
10.3,R,8.0,N,A,10/22/2020 17:50:06.202841
3.3,R,6.4,N,A,10/22/2020 17:50:06.848116
356.7,R,6.2,N,A,10/22/2020 17:50:07.850436
354.0,R,5.2,N,A,10/22/2020 17:50:08.865721
5.6,R,4.3,N,A,10/22/2020 17:50:09.764319
5.8,R,3.7,N,A,10/22/2020 17:50:10.958123
18.0,R,3.6,N,A,10/22/2020 17:50:11.662243
41.0,R,4.9,N,A,10/22/2020 17:50:12.777262
28.2,R,3.9,N,A,10/22/2020 17:50:14.035896
25.4,R,3.3,N,A,10/22/2020 17:50:14.811822
8.3,R,3.8,N,A,10/22/2020 17:50:15.772252
18.9,R,4.0,N,A,10/22/2020 17:50:16.888268
7.1,R,3.5,N,A,10/22/2020 17:50:17.775895
3.2,R,3.9,N,A,10/22/2020 17:50:18.640584
353.5,R,3.1,N,A,10/22/2020 17:50:19.754603
25.1,R,1.9,N,A,10/22/2020 17:50:20.837708
28.2,R,1.8,N,A,10/22/2020 17:50:21.783179
39.4,R,2.1,N,A,10/22/2020 17:50:22.892212
7.8,R,2.2,N,A,10/22/2020 17:50:23.869600
343.8,R,2.7,N,A,10/22/2020 17:50:24.865935
351.2,R,3.4,N,A,10/22/2020 17:50:25.768524
4.4,R,3.4,N,A,10/22/2020 17:50:26.891519
359.8,R,3.7,N,A,10/22/2020 17:50:27.857935
12.3,R,4.8,N,A,10/22/2020 17:50:28.890176
7.8,R,4.9,N,A,10/22/2020 17:50:29.830662
12.6,R,5.3,N,A,10/22/2020 17:50:30.759179
2.2,R,6.2,N,A,10/22/2020 17:50:31.873199
2.3,R,6.5,N,A,10/22/2020 17:50:32.597264
357.1,R,6.4,N,A,10/22/2020 17:50:33.741204
1.7,R,6.4,N,A,10/22/2020 17:50:34.899108
3.0,R,9.0,N,A,10/22/2020 17:50:35.765789
359.8,R,8.5,N,A,10/22/2020 17:50:36.902748
8.6,R,9.0,N,A,10/22/2020 17:50:37.786389
9.9,R,10.2,N,A,10/22/2020 17:50:38.932322
9.6,R,8.9,N,A,10/22/2020 17:50:39.993486
4.9,R,7.3,N,A,10/22/2020 17:50:40.714556
357.8,R,5.8,N,A,10/22/2020 17:50:41.804641
1.7,R,6.1,N,A,10/22/2020 17:50:42.747123
6.4,R,6.7,N,A,10/22/2020 17:50:43.758420
7.5,R,7.7,N,A,10/22/2020 17:50:44.738797
7.5,R,7.5,N,A,10/22/2020 17:50:45.842845
11.6,R,6.7,N,A,10/22/2020 17:50:46.608795
16.2,R,7.1,N,A,10/22/2020 17:50:47.757725
18.0,R,8.1,N,A,10/22/2020 17:50:48.889697
18.0,R,8.3,N,A,10/22/2020 17:50:49.751393
12.9,R,9.1,N,A,10/22/2020 17:50:50.736758
18.0,R,8.8,N,A,10/22/2020 17:50:51.716141
22.6,R,8.6,N,A,10/22/2020 17:50:52.813204
17.4,R,8.5,N,A,10/22/2020 17:50:53.596110
12.4,R,7.3,N,A,10/22/2020 17:50:54.804881
12.1,R,6.1,N,A,10/22/2020 17:50:55.771298
26.0,R,8.2,N,A,10/22/2020 17:50:56.938177
23.9,R,10.2,N,A,10/22/2020 17:50:57.824804
13.0,R,9.6,N,A,10/22/2020 17:50:58.769281
4.0,R,8.4,N,A,10/22/2020 17:50:59.764617
354.2,R,6.5,N,A,10/22/2020 17:51:00.743998
353.2,R,6.5,N,A,10/22/2020 17:51:01.737342
4.1,R,6.5,N,A,10/22/2020 17:51:02.748638
355.9,R,6.6,N,A,10/22/2020 17:51:03.801823
353.1,R,7.8,N,A,10/22/2020 17:51:04.747294
345.5,R,7.5,N,A,10/22/2020 17:51:06.083721
338.3,R,5.4,N,A,10/22/2020 17:51:06.844683
346.2,R,5.6,N,A,10/22/2020 17:51:08.757571
349.3,R,6.1,N,A,10/22/2020 17:51:09.737950
4.9,R,5.3,N,A,10/22/2020 17:51:10.726306
345.9,R,5.3,N,A,10/22/2020 17:51:11.835342
351.7,R,6.2,N,A,10/22/2020 17:51:12.854615
0.6,R,8.6,N,A,10/22/2020 17:51:13.855939
11.7,R,8.8,N,A,10/22/2020 17:51:15.861573
3.8,R,8.8,N,A,10/22/2020 17:51:16.761169
10.2,R,8.5,N,A,10/22/2020 17:51:17.853247
10.0,R,8.1,N,A,10/22/2020 17:51:18.818666
12.2,R,6.5,N,A,10/22/2020 17:51:19.796055
13.5,R,7.0,N,A,10/22/2020 17:51:20.773442
15.9,R,7.6,N,A,10/22/2020 17:51:22.754144
15.2,R,8.7,N,A,10/22/2020 17:51:23.777409
19.5,R,9.0,N,A,10/22/2020 17:51:24.778729
21.0,R,6.0,N,A,10/22/2020 17:51:25.853854
23.6,R,5.8,N,A,10/22/2020 17:51:26.785364
26.3,R,6.2,N,A,10/22/2020 17:51:27.957230
13.6,R,5.9,N,A,10/22/2020 17:51:28.832889
32.2,R,6.3,N,A,10/22/2020 17:51:29.856151
34.7,R,6.3,N,A,10/22/2020 17:51:30.754749
34.7,R,6.2,N,A,10/22/2020 17:51:32.084194
38.5,R,4.8,N,A,10/22/2020 17:51:32.750414
30.9,R,5.5,N,A,10/22/2020 17:51:33.762710
27.7,R,5.6,N,A,10/22/2020 17:51:34.782979
32.7,R,6.0,N,A,10/22/2020 17:51:35.723462
33.6,R,6.4,N,A,10/22/2020 17:51:36.764681
24.8,R,6.0,N,A,10/22/2020 17:51:37.830830
31.7,R,5.8,N,A,10/22/2020 17:51:38.733416
42.8,R,5.1,N,A,10/22/2020 17:51:39.739724
34.4,R,5.7,N,A,10/22/2020 17:51:40.757008
25.8,R,5.7,N,A,10/22/2020 17:51:41.717435
9.3,R,6.3,N,A,10/22/2020 17:51:42.779597
359.8,R,6.1,N,A,10/22/2020 17:51:43.844747
2.2,R,5.2,N,A,10/22/2020 17:51:44.880975
358.1,R,5.0,N,A,10/22/2020 17:51:45.740676
359.8,R,4.9,N,A,10/22/2020 17:51:46.834752
13.3,R,5.7,N,A,10/22/2020 17:51:47.852034
7.3,R,5.4,N,A,10/22/2020 17:51:48.738676
14.3,R,5.5,N,A,10/22/2020 17:51:49.756937
36.4,R,5.8,N,A,10/22/2020 17:51:50.854005
42.1,R,6.1,N,A,10/22/2020 17:51:51.777534
30.5,R,7.2,N,A,10/22/2020 17:51:52.846676
31.2,R,7.3,N,A,10/22/2020 17:51:53.759238
31.6,R,6.5,N,A,10/22/2020 17:51:54.748598
29.2,R,6.0,N,A,10/22/2020 17:51:55.775844
24.0,R,5.6,N,A,10/22/2020 17:51:56.769186
19.5,R,4.7,N,A,10/22/2020 17:51:58.277155
9.5,R,4.6,N,A,10/22/2020 17:51:59.077015
359.8,R,5.8,N,A,10/22/2020 17:51:59.754206
357.4,R,6.4,N,A,10/22/2020 17:52:00.735583
350.0,R,6.4,N,A,10/22/2020 17:52:01.829657
357.7,R,6.5,N,A,10/22/2020 17:52:03.006509
8.4,R,6.0,N,A,10/22/2020 17:52:03.812355
14.6,R,6.8,N,A,10/22/2020 17:52:04.920392
9.5,R,6.8,N,A,10/22/2020 17:52:05.747179
7.4,R,5.7,N,A,10/22/2020 17:52:06.864194
359.8,R,5.3,N,A,10/22/2020 17:52:07.748829
354.7,R,5.3,N,A,10/22/2020 17:52:08.754139
356.2,R,5.3,N,A,10/22/2020 17:52:09.764438
7.5,R,4.9,N,A,10/22/2020 17:52:10.832582
7.1,R,4.4,N,A,10/22/2020 17:52:11.837893
6.0,R,4.3,N,A,10/22/2020 17:52:12.753446
19.3,R,4.4,N,A,10/22/2020 17:52:13.743797
21.1,R,4.4,N,A,10/22/2020 17:52:14.716196
18.6,R,4.4,N,A,10/22/2020 17:52:15.847175
3.7,R,5.2,N,A,10/22/2020 17:52:16.729813
3.3,R,4.0,N,A,10/22/2020 17:52:17.868768
359.8,R,5.1,N,A,10/22/2020 17:52:18.835183
328.3,R,5.5,N,A,10/22/2020 17:52:19.860450
331.3,R,4.6,N,A,10/22/2020 17:52:20.784970
335.9,R,4.0,N,A,10/22/2020 17:52:21.722461
333.7,R,4.0,N,A,10/22/2020 17:52:22.904302
324.3,R,4.4,N,A,10/22/2020 17:52:23.892659
335.2,R,3.8,N,A,10/22/2020 17:52:24.916920
337.4,R,3.9,N,A,10/22/2020 17:52:25.742711
334.2,R,3.2,N,A,10/22/2020 17:52:26.745034
334.8,R,2.7,N,A,10/22/2020 17:52:27.745359
333.2,R,3.1,N,A,10/22/2020 17:52:28.745683
321.4,R,2.8,N,A,10/22/2020 17:52:29.863693
320.3,R,4.0,N,A,10/22/2020 17:52:30.796200
317.6,R,4.3,N,A,10/22/2020 17:52:31.761618
322.3,R,5.2,N,A,10/22/2020 17:52:32.791865
330.9,R,6.2,N,A,10/22/2020 17:52:33.943782
325.2,R,5.7,N,A,10/22/2020 17:52:34.763591
330.5,R,6.4,N,A,10/22/2020 17:52:35.736988
336.2,R,6.8,N,A,10/22/2020 17:52:36.740307
339.2,R,7.0,N,A,10/22/2020 17:52:37.746615
345.7,R,8.0,N,A,10/22/2020 17:52:38.760903
346.2,R,9.1,N,A,10/22/2020 17:52:39.782170
348.5,R,8.2,N,A,10/22/2020 17:52:40.738613
347.7,R,7.5,N,A,10/22/2020 17:52:41.856622
342.4,R,7.1,N,A,10/22/2020 17:52:42.788132
342.2,R,6.7,N,A,10/22/2020 17:52:43.753552
329.0,R,6.7,N,A,10/22/2020 17:52:44.849621
333.1,R,5.6,N,A,10/22/2020 17:52:45.842963
339.4,R,5.2,N,A,10/22/2020 17:52:46.953995
343.0,R,4.5,N,A,10/22/2020 17:52:47.963295
344.9,R,5.1,N,A,10/22/2020 17:52:49.022464
340.1,R,5.5,N,A,10/22/2020 17:52:50.107563
338.3,R,5.5,N,A,10/22/2020 17:52:50.987209
332.6,R,6.2,N,A,10/22/2020 17:52:51.748175
345.3,R,5.8,N,A,10/22/2020 17:52:52.812327
346.2,R,7.0,N,A,10/22/2020 17:52:53.732865
352.7,R,6.7,N,A,10/22/2020 17:52:54.746156
350.3,R,7.3,N,A,10/22/2020 17:52:55.747478
352.4,R,7.4,N,A,10/22/2020 17:52:56.779720
350.7,R,6.4,N,A,10/22/2020 17:52:57.762094
357.2,R,6.2,N,A,10/22/2020 17:52:58.760424
1.9,R,6.5,N,A,10/22/2020 17:52:59.753768
355.0,R,5.9,N,A,10/22/2020 17:53:00.760075
349.7,R,5.5,N,A,10/22/2020 17:53:01.881079
352.0,R,5.3,N,A,10/22/2020 17:53:02.745766
354.5,R,4.4,N,A,10/22/2020 17:53:03.761051
30.9,R,2.9,N,A,10/22/2020 17:53:04.735445
11.2,R,2.8,N,A,10/22/2020 17:53:05.749733
9.3,R,3.5,N,A,10/22/2020 17:53:07.105110
359.8,R,4.0,N,A,10/22/2020 17:53:07.777311
14.8,R,4.1,N,A,10/22/2020 17:53:08.747719
15.6,R,4.2,N,A,10/22/2020 17:53:09.851765
17.3,R,4.1,N,A,10/22/2020 17:53:10.751361
16.7,R,4.3,N,A,10/22/2020 17:53:11.874358
13.5,R,4.5,N,A,10/22/2020 17:53:12.786917
359.8,R,4.0,N,A,10/22/2020 17:53:14.145284
343.3,R,3.4,N,A,10/22/2020 17:53:14.830451
322.0,R,4.3,N,A,10/22/2020 17:53:15.775925
315.4,R,4.2,N,A,10/22/2020 17:53:16.876979
344.4,R,4.2,N,A,10/22/2020 17:53:17.760618
330.3,R,5.2,N,A,10/22/2020 17:53:18.764932
330.9,R,4.3,N,A,10/22/2020 17:53:19.838062
331.5,R,4.0,N,A,10/22/2020 17:53:20.765581
349.6,R,4.5,N,A,10/22/2020 17:53:21.600350
354.5,R,4.1,N,A,10/22/2020 17:53:23.057454
8.8,R,4.3,N,A,10/22/2020 17:53:23.785507
356.6,R,4.0,N,A,10/22/2020 17:53:24.824733
357.1,R,3.8,N,A,10/22/2020 17:53:26.038482
353.6,R,3.2,N,A,10/22/2020 17:53:26.856298
346.0,R,3.0,N,A,10/22/2020 17:53:27.750902
346.2,R,3.4,N,A,10/22/2020 17:53:28.734274
332.9,R,4.0,N,A,10/22/2020 17:53:29.850291
336.3,R,4.2,N,A,10/22/2020 17:53:30.892503
340.8,R,5.0,N,A,10/22/2020 17:53:31.890832
339.8,R,4.7,N,A,10/22/2020 17:53:32.785442
352.7,R,3.9,N,A,10/22/2020 17:53:33.841616
348.0,R,4.1,N,A,10/22/2020 17:53:34.830971
341.6,R,4.9,N,A,10/22/2020 17:53:35.601910
346.7,R,5.9,N,A,10/22/2020 17:53:36.759815
352.7,R,6.6,N,A,10/22/2020 17:53:37.774101
357.4,R,6.9,N,A,10/22/2020 17:53:38.970902
348.5,R,5.7,N,A,10/22/2020 17:53:40.175681
3.0,R,5.5,N,A,10/22/2020 17:53:40.962576
3.5,R,5.0,N,A,10/22/2020 17:53:41.799337
4.1,R,5.2,N,A,10/22/2020 17:53:42.759772
8.6,R,4.8,N,A,10/22/2020 17:53:43.799989
3.3,R,4.2,N,A,10/22/2020 17:53:44.868135
348.5,R,5.0,N,A,10/22/2020 17:53:45.821584
348.2,R,5.4,N,A,10/22/2020 17:53:46.736135
7.4,R,3.7,N,A,10/22/2020 17:53:47.729480
18.7,R,3.9,N,A,10/22/2020 17:53:48.783661
345.7,R,3.9,N,A,10/22/2020 17:53:50.760377
323.2,R,4.9,N,A,10/22/2020 17:53:51.745741
321.0,R,5.3,N,A,10/22/2020 17:53:52.848793
325.5,R,6.9,N,A,10/22/2020 17:53:53.852109
333.4,R,7.3,N,A,10/22/2020 17:53:54.753701
339.7,R,6.7,N,A,10/22/2020 17:53:55.934541
331.4,R,7.2,N,A,10/22/2020 17:53:56.727420
337.6,R,6.4,N,A,10/22/2020 17:53:57.714786
335.5,R,5.8,N,A,10/22/2020 17:53:58.855729
336.3,R,5.4,N,A,10/22/2020 17:53:59.838102
338.6,R,4.7,N,A,10/22/2020 17:54:00.725729
344.6,R,4.9,N,A,10/22/2020 17:54:01.758966
339.0,R,4.8,N,A,10/22/2020 17:54:02.806165
329.9,R,5.2,N,A,10/22/2020 17:54:03.931157
335.0,R,4.8,N,A,10/22/2020 17:54:04.741989
336.5,R,4.7,N,A,10/22/2020 17:54:06.058469
335.5,R,4.2,N,A,10/22/2020 17:54:06.768569
355.8,R,3.5,N,A,10/22/2020 17:54:07.866634
13.3,R,3.2,N,A,10/22/2020 17:54:08.719353
13.3,R,3.2,N,A,10/22/2020 17:54:09.794479
18.8,R,3.2,N,A,10/22/2020 17:54:10.769871
22.6,R,4.0,N,A,10/22/2020 17:54:11.770197
22.5,R,3.8,N,A,10/22/2020 17:54:12.748579
24.4,R,4.5,N,A,10/22/2020 17:54:13.835672
3.4,R,3.8,N,A,10/22/2020 17:54:14.816051
3.1,R,3.7,N,A,10/22/2020 17:54:15.838317
2.4,R,3.3,N,A,10/22/2020 17:54:16.755863
2.5,R,2.9,N,A,10/22/2020 17:54:17.786109
11.3,R,2.9,N,A,10/22/2020 17:54:18.833308
20.3,R,4.2,N,A,10/22/2020 17:54:19.746866
13.9,R,4.9,N,A,10/22/2020 17:54:20.759159
11.7,R,5.1,N,A,10/22/2020 17:54:21.745522
15.1,R,5.7,N,A,10/22/2020 17:54:22.755820
10.9,R,5.5,N,A,10/22/2020 17:54:23.747169
12.3,R,5.4,N,A,10/22/2020 17:54:24.840246
10.5,R,5.3,N,A,10/22/2020 17:54:25.947286
13.2,R,5.0,N,A,10/22/2020 17:54:26.766096
7.3,R,5.5,N,A,10/22/2020 17:54:27.841223
8.4,R,5.4,N,A,10/22/2020 17:54:28.852519
10.9,R,5.1,N,A,10/22/2020 17:54:29.892736
12.4,R,5.2,N,A,10/22/2020 17:54:30.781360
23.7,R,5.5,N,A,10/22/2020 17:54:31.878425
50.7,R,6.0,N,A,10/22/2020 17:54:32.868778
52.0,R,5.1,N,A,10/22/2020 17:54:33.755409
58.5,R,5.2,N,A,10/22/2020 17:54:34.786650
55.6,R,4.8,N,A,10/22/2020 17:54:35.778000
55.4,R,4.5,N,A,10/22/2020 17:54:36.868084
64.1,R,5.3,N,A,10/22/2020 17:54:37.764686
55.9,R,6.2,N,A,10/22/2020 17:54:38.760029
43.4,R,5.6,N,A,10/22/2020 17:54:39.748383
51.9,R,4.8,N,A,10/22/2020 17:54:40.864399
59.7,R,6.1,N,A,10/22/2020 17:54:41.771971
68.7,R,5.1,N,A,10/22/2020 17:54:42.847099
64.2,R,4.0,N,A,10/22/2020 17:54:43.834456
72.9,R,4.1,N,A,10/22/2020 17:54:44.862707
74.0,R,4.9,N,A,10/22/2020 17:54:45.757316
73.8,R,3.3,N,A,10/22/2020 17:54:46.749661
60.0,R,3.7,N,A,10/22/2020 17:54:47.750985
36.1,R,2.8,N,A,10/22/2020 17:54:48.939805
18.3,R,3.3,N,A,10/22/2020 17:54:49.771581
16.7,R,3.5,N,A,10/22/2020 17:54:50.932477
27.6,R,4.2,N,A,10/22/2020 17:54:51.775224
33.5,R,2.8,N,A,10/22/2020 17:54:52.906202
45.2,R,2.1,N,A,10/22/2020 17:54:53.800806
55.1,R,2.0,N,A,10/22/2020 17:54:54.736306
52.2,R,2.3,N,A,10/22/2020 17:54:55.763558
38.9,R,3.2,N,A,10/22/2020 17:54:57.082031
42.1,R,3.8,N,A,10/22/2020 17:54:57.762214
49.9,R,5.0,N,A,10/22/2020 17:54:58.775503
63.8,R,5.2,N,A,10/22/2020 17:54:59.782811
48.4,R,6.7,N,A,10/22/2020 17:55:00.861926
39.4,R,7.1,N,A,10/22/2020 17:55:01.854273
41.9,R,8.6,N,A,10/22/2020 17:55:02.781792
45.8,R,8.8,N,A,10/22/2020 17:55:03.926729
61.4,R,10.1,N,A,10/22/2020 17:55:05.142478
68.9,R,10.5,N,A,10/22/2020 17:55:05.868538
50.4,R,10.3,N,A,10/22/2020 17:55:06.939673
34.2,R,9.1,N,A,10/22/2020 17:55:07.744520
42.5,R,7.9,N,A,10/22/2020 17:55:08.734871
35.5,R,8.2,N,A,10/22/2020 17:55:09.755146
33.4,R,7.5,N,A,10/22/2020 17:55:10.769431
17.8,R,5.1,N,A,10/22/2020 17:55:11.768762
9.9,R,4.7,N,A,10/22/2020 17:55:12.781053
37.7,R,4.4,N,A,10/22/2020 17:55:13.848202
29.0,R,4.8,N,A,10/22/2020 17:55:14.754775
35.6,R,4.8,N,A,10/22/2020 17:55:15.849848
30.1,R,4.4,N,A,10/22/2020 17:55:16.774376
41.0,R,4.9,N,A,10/22/2020 17:55:17.771708
50.0,R,5.6,N,A,10/22/2020 17:55:18.793976
28.9,R,4.6,N,A,10/22/2020 17:55:19.848158
44.5,R,5.0,N,A,10/22/2020 17:55:20.945222
47.3,R,5.5,N,A,10/22/2020 17:55:21.649340
31.3,R,3.8,N,A,10/22/2020 17:55:22.913957
44.1,R,4.0,N,A,10/22/2020 17:55:23.759697
33.6,R,5.8,N,A,10/22/2020 17:55:25.070192
29.5,R,4.9,N,A,10/22/2020 17:55:25.798246
28.4,R,4.6,N,A,10/22/2020 17:55:26.746709
20.7,R,4.9,N,A,10/22/2020 17:55:27.765988
27.8,R,6.2,N,A,10/22/2020 17:55:28.987716
33.7,R,6.7,N,A,10/22/2020 17:55:29.724745
26.0,R,5.6,N,A,10/22/2020 17:55:30.755988
25.7,R,6.1,N,A,10/22/2020 17:55:31.770276
20.3,R,6.0,N,A,10/22/2020 17:55:32.799523
17.6,R,5.7,N,A,10/22/2020 17:55:33.848720
21.8,R,4.5,N,A,10/22/2020 17:55:34.848045
22.7,R,3.6,N,A,10/22/2020 17:55:35.664865
24.9,R,3.9,N,A,10/22/2020 17:55:36.753951
28.3,R,3.6,N,A,10/22/2020 17:55:37.762257
31.1,R,3.8,N,A,10/22/2020 17:55:38.741635
25.2,R,4.7,N,A,10/22/2020 17:55:39.755922
17.0,R,3.7,N,A,10/22/2020 17:55:40.853987
19.4,R,4.2,N,A,10/22/2020 17:55:41.768540
28.9,R,5.5,N,A,10/22/2020 17:55:42.676113
26.2,R,5.4,N,A,10/22/2020 17:55:43.763207
22.0,R,5.9,N,A,10/22/2020 17:55:44.790461
19.5,R,6.1,N,A,10/22/2020 17:55:45.770840
19.5,R,5.9,N,A,10/22/2020 17:55:46.828010
1.3,R,6.4,N,A,10/22/2020 17:55:48.083662
357.8,R,7.0,N,A,10/22/2020 17:55:48.801734
357.6,R,5.8,N,A,10/22/2020 17:55:49.668417
355.4,R,5.5,N,A,10/22/2020 17:55:50.858238
354.1,R,6.2,N,A,10/22/2020 17:55:51.860556
352.1,R,6.5,N,A,10/22/2020 17:55:52.865866
340.1,R,6.3,N,A,10/22/2020 17:55:53.800379
331.1,R,7.0,N,A,10/22/2020 17:55:54.753819
